filename	date	plate	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	bcl11a_nwt	bcl11a_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_F02	210118	3	NH546	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	15.469607	.5785032	.14270414	.2382072	.8573576	1	3	101	316587	5366	5409	6133	2371	59	1.899e+09	2	4063402	131691	140	297	128	116	319	828700	23639	5728.5536	4991.5703	1.35e+08	56.39834	6.83e+07	22	4267.091	1333503	1524252	48_BCL11A	1	5	3	3.383333	5	1	7	.4595582	2.310991	.663603	2.108763	2.697177	-2.297632	-1.762326	1.407647	-.4278095	-.3930704	-1.60282	.5225216	1.086135	1.728654	1.728654	1.438378	1.802743	.2575581	-.0203805	-.4873416	.2681058	-.6303658	-.7332358	-.2260813	-.0407695	-.3320687	.2786834	.7601675	-1.617868	.1637617
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_F04	210118	3	NH559	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	15.36505	.3743256	.52324853	.3062664	1.94854	1	16	114	359772	5996	4777	7864	2359	60	2.660e+09	1	4420157	158487	120	307	191	120	180	739946	14462	5897.3694	5124.108	8.53e+07	67.13521	1.39e+07	3	4185.775	1077423	1469013	48_BCL11A	1	5	3	4.583333	5	1	7	.1661288	.2372021	.255145	0	.3394567	-.1265702	-.0355625	.1361284	.5820848	.1603423	1.303783	.4945539	.580926	.8532	.8301542	.8207921	.5375191	.3428553	.3106094	-.0203805	-.4195739	.143141	.0611754	-.2681058	.2260813	.247039	-.581393	1.08839	.3428553	.3864182
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B02	210118	3	NH542	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	16.410623	.4764144	.19027219	.0680592	.4676496	1	48	97	528706	6008	5730	7243	2398	88	3.844e+09	1	7554786	239526	180	304	235	126	230	806402	18056	6388.1432	5311.9455	1.15e+08	333.8734	3.79e+07	11				48_BCL11A	1	5	2	3.125	5	1	7								.8856685	-.8507568	-1.524481	-.7575541	.9674216	.950348	1.178218	1.086135	1.170425	1.355292	1.903997	1.617868	.0407695	.7332358	1.000491	-.1844524	-.1844524	2.250926	1.903997	2.646619	.9042674	1.791764	.6938044
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B01	210118	3	NH534	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	14.633148	.3062664	.22198422	.2722368	.2338248	1	40	89	304298	4682	4082	6896	2309	65	2.098e+09	2	4672020	159674	149	263	169	126	30	614708	2397	4843.2253	4158.6403	1.16e+07	164.5135	-2.87e+07	26	4195.939	1046245	1508625	48_BCL11A	1	5	2	2.5	5	1	7	.2015382	.0435316	.518418	-.4727891	.92178	.8493556	-.8340455	-.4630729	-1.666864	-.1280756	-.2268854	.2482751	-.1297374	-1.338771	-1.319216	-1.138523	-1.082071	.6554235	-.2052224	-1.070148	-1.070148	-.3974212	-.3106094	-.353682	.4195739	.2681058	.5455638	.0203805	-.3106094	.6938044
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B05	210118	3	NH562	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.967373	1	2	11.287313	.340296	.20612821	.2722368	.3117664	1	19	117	366411	6210	5415	6192	2031	59	2.332e+09	2	5107548	151616	127	303	210	103	145	723330	11152	4677.4891	3924.43	5.22e+07	278.1222	1.94e+07	7	4111.742	1004509	1419696	48_BCL11A	1	5	3	4.816667	5	1	7	-.1485047	-.2731704	.0087037	.3209454	0	-1.846993	1.19001	-.1765363	-1.270739	-.1280756	-.4933082	-.6090615	.4159872	.4695036	.3809696	.2993069	.6541937	.2575581	.3754618	.247039	.3106094	-.0611754	-.6554235	-.7601675	.6056978	.1225808	-.1534432	.8445288	.9197114	-.6428442
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_F03	210118	3	NH552	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	21.115704	.4423848	.4915365	.4083552	3.117664	1	9	107	386334	4953	5387	3907	1334	78	1.669e+09	1	5265571	188457	119	345	247	101	36	594228	3632	4876.3257	4271.5472	1.77e+07	62.94886	-2.62e+07		4587.919	1212215	1662453	48_BCL11A	1	5	3	3.9	5	1	7	1.862732	1.506478	1.693934	1.859636	1.690622	1.218533	.6913244	.6795092	1.55051	1.065556	1.182066	1.997678	-.2784784	-1.002444	-.8532	-.7109355	-.8962301	1.513781	.4645183	-.8740081	.2260813	-.7601675	-1.698407	-1.617868	.7068257	.9042674	-.6681074	1.903997	2.047078	-.889036
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B08	210118	3	NH586	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	9.4052807	.4083552	.12684813	.0680592	.5455912	1	43	141	325032	7066	5259	7646	2295	46	2.478e+09	1	3109195	132343	115	279	165	101	203	506892	16245	5990.1804	5695.1124	9.73e+07	-521.0961	7530223	9	3936.793	951513.4	1323320	48_BCL11A	1	5	3	6.933333	5	1	7	-.6208137	-.6420614	-.5791321	-.7712489	-1.096804	-.6134658	-.363392	.4630729	-.6895999	-1.524481	-1.898029	-1.415702	-.9007111	1.02954	1.002444	1.077973	.3058219	-.5455638	.0611754	.9674216	.0816069	.0203805	-.0611754	-.3754618	-.6056978	-.3106094	-.889036	.3974212	-.4988484	-.889036
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_F07	210118	3	NH582	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0179957	0	1	11.914657	.3743256	.22198422	.3062664	1.3250072	1	39	137	481048	6872	5253	9590	3030	70	4.574e+09	1	4580643	161661	165	235	196	119	22	674212	2640	4595.2727	3667.0903	1.21e+07	502.8373	-1.23e+07	69				48_BCL11A	1	5	3	6.566667	5	1	7								.1361284	.0559094	.1603423	-.2268854	-.403916	.1460639	-1.599645	-1.146441	-1.077973	-.5564225	.8445288	1.272341	.8740081	.0611754	1.423913	.8157657	.6056978	.3320687	.353682	1.513781	-.4531975	.5220637	.3213206
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_F09	210118	3	NH597	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	16.306066	.2382072	.20612821	.2382072	2.4941312	1	5	152	402895	4796	4955	5694	1881	84	2.321e+09	1	6673667	224510	156	329	201	128	42	594342	3688	4305.2004	3732.6221	1.59e+07	134.6046	-1.07e+07	49				48_BCL11A	1	5	4	7.816667	5	1	7								-1.169907	1.108801	-.3930704	-.4933082	.9288995	-.2617056	-.8532	-.8301542	-.7757299	-.4099833	1.698407	.6554235	-1.034691	-.2681058	-.0816069	-.9674216	-.9674216	1.617868	1.617868	.9512777	1.513781	.6808997	.8300614
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B06	210118	3	NH570	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	14.319476	.4083552	.22198422	.3062664	1.8705984	1	27	125	311982	7428	6509	4341	1520	42	1.376e+09	1	3425585	124943	140	221	138	126	102	870302	7142	6838.4287	6060.4362	4.88e+07	-108.5729	-5.27e+07	0	4322.742	1151249	1550660	48_BCL11A	1	5	3	5.383333	5	1	7	.7531015	.9814135	.9001216	.3957253	.1940281	.6576059	.6468477	.4630729	.4899012	.1603423	-.2268854	.1978822	1.319216	.0161725	-.0647324	.2146177	-1.657578	-.9674216	-.0611754	1.31953	1.369856	-1.145427	-1.617868	-1.423913	-.3974212	-.4873416	.2786834	-.7601675	-1.295575	.6938044
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_B07	210118	3	NH578	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0042132	0	1	16.93341	.7146216	.20612821	.1020888	1.0132408	1	35	133	528951	6869	6526	10574	3455	77	5.329e+09	1	7278433	229262	157	288	222	139	120	911802	9439	5587.8678	4788.0204	5.27e+07	158.4884	-7825190	8	4542.909	1195526	1613764	48_BCL11A	1	5	3	6.216667	5	1	7	1.772034	1.239183	1.360692	1.969018	1.402255	1.047294	-.4016478	2.072525	-.2665588	-1.024218	-.4933082	1.107741	1.728654	.1624294	.1870609	.3164856	-.3229234	1.423913	1.698407	.8300614	1.423913	1.903997	1.272341	1.034691	1.903997	1.698407	1.052254	.5337768	1.396375	1.423913
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G06	210118	3	NH575	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0095152	0	1	16.619738	.5444736	.42811243	.4083552	2.8058976	1	32	130	337295	5717	5471	3838	1120	59	1.236e+09	1	4802756	160861	159	247	218	103	32	726220	3400	3397.0932	3120.8121	1.16e+07	-43.79092	4670343	0	4390.269	1105162	1534091	48_BCL11A	1	6	3	5.883333	6	1	7	1.00999	.5586672	.7301839	-.070173	.6800015	-.1996854	-.9674216	1.270739	1.288844	1.065556	1.033688	1.007436	.4336865	-1.178218	-.9007111	-1.203564	.1552511	.2575581	.2052224	-.2260813	.353682	-1.31953	-1.903997	-1.903997	.4645183	.2892923	1.227826	-.2575581	1.206455	-.6428442
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_G02	210118	4	NH613	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	11.543922	.170148	.19027219	.4083552	1.7926568	1	21	168	396201	7337	6672	6487	2192	54	2.528e+09	2	6043430	187351	151	294	206	109	33	852726	2599	4123.3086	4072.9632	1.07e+07	-453.2153	-2.68e+07	1	4121.475	1133319	1527302	48_BCL11A	1	6	4	9.033334	6	1	7	-.0784124	.8490862	.6854571	.2842435	.4532765	-.7263473	1.226905	-1.63566	.4190778	1.065556	-.7575541	-.5413951	1.211232	-1.146441	-1.178218	-1.274138	-.9459858	-.0407695	.6056978	1.227826	1.617868	.1020724	-.475899	-.581393	1.272341	.8740081	.7068257	.6938044	.7876622	-.3645503
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_G01	210118	4	NH605	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	13.669593	.340296	.38054438	.0680592	2.1823648	1	13	160															226	727282	19451	5996.7107	5323.0907	1.17e+08	-70.85207	3.88e+07	51	4444.416	1131136	1580776	48_BCL11A	1	6	4	8.483334	6	1	7	1.239183	.8001721	1.133643	.5733119	1.273623	.1447705	-1.245996	-.1765363	.8168525	-1.524481	.8931164	.0820078	.4515226	1.11578	1.319216	1.203564	1.441829													
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C06	210118	3	NH571	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	12.019215	.340296	.38054438	.2041776	2.1044232	1	28	126	387136	6452	6601	7800	2526	60	3.194e+09	1	4445571	180831	143	324	150	137	179	650196	14159	5138.1634	4429.5202	7.28e+07	136.3707	2.37e+07	0	4061.774	1021511	1360884	48_BCL11A	1	6	3	5.533333	6	1	7	-.3094957	-.095886	-.3834463	-.7950689	-.8193489	.3115327	.3824499	-.1765363	.7623354	-.6300492	.8931164	-.3686102	-.0161725	.8301542	.7635067	.689997	.8254945	.3428553	.5104216	.4419345	1.546635	.5574269	.0203805	-.0203805	.2681058	.7068257	.3754618	1.31953	-.8157657	1.31953
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C09	210118	3	NH594	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	15.469607	.510444	.33297634	.0680592	2.2603064	1	2	149	262722	5711	5827	5583	2254	46	1.416e+09	2	4755692	154603	119	307	199	100	61	707544	4650	6732.2692	5945.8436	3.13e+07	-78.0567	-6.65e+07	0	4384.049	1099270	1468923	48_BCL11A	1	6	4	7.633333	6	1	7	.9814135	.518418	.2372021	.5940965	.1230116	1.956896	-.2883881	1.123685	.8856685	-1.524481	.6644377	.5225216	.3636371	-.5244005	-.580926	-.0655797	-1.802743	-.5455638	-.5104216	-.247039	.8157657	-1.107003	-1.000491	-.4307273	.4419345	.143141	-.6681074	1.08839	.6056978	-.9838216
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C01	210118	3	NH535	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	16.306066	.4423848	.20612821	.4083552	1.2470656	1	41	90	446488	7973	5910	9944	3552	56	4.321e+09	1	6117763	192389	141	314	208	126	200	695712	14425	6499.2816	5631.597	9.38e+07	63.76052	6017272	23	4211.898	1096773	1478763	48_BCL11A	1	6	2	2.55	6	1	7	.255145	.4595582	.291285	-.1230116	.8441217	.0360744	-.1068681	.6795092	-.023951	1.065556	-.4933082	.9288995	.2450062	1.002444	.807541	1.021137	.2550282	.0509698	1.034691	1.698407	.9042674	1.31953	1.000491	1.145427	1.31953	1.034691	.3428553	1.145427	.8740081	.6938044
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C05	210118	3	NH563	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	11.182756	.3062664	.15856016	.3062664	1.7926568	1	20	118	300228	6672	5085	6281	2269	45	1.955e+09	2	4551735	150457	131	257	241	101	93	554705	7664	4697.9341	4228.2533	3.60e+07	-63.80574	-6537863	95	4079.166	958436.9	1338393	48_BCL11A	1	6	3	4.9	6	1	7	-.2372021	-.5384336	-.5384336	-.433935	-.2479206	.3496269	.2332042	-.4630729	.4190778	.1603423	-1.322813	-.6489977	-.580926	-.0647324	-.0485344	.0327722	-.2550282	-.6808997	-.3106094	.6303658	-.1637617	-.5574269	-.581393	-.3974212	.3106094	.1020724	.0203805	-.1534432	1.903997	-.889036
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_C03	210118	4	NH617	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9627594	1	2	16.645532	.2722368	.63424064	.340296	2.2603064	1	25	172	382353	5385	4797	6129	2188	71	2.319e+09	1	5909001	197543	137	354	192	124	26	661252	2333	5205.0523	4426.0912	1.21e+07	207.3493	-3.68e+07	21	4278.228	1105745	1508416	48_BCL11A	1	6	4	9.316667	6	1	7	.5384336	.5791321	.498608	.3025435	.3025435	2.097253	-.6689206	-.828048	.8856685	.4899012	2.005854	1.049131	.0647324	-1.445252	-1.358852	-1.049131	-1.355292	.889036	.4419345	-.4195739	-.3974212	-.1020724	-.7601675	-.6303658	1.145427	1.070148	.143141	2.137956	.4084725	.5337768
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C02	210118	3	NH543	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.8739657	1	2	14.110362	.3062664	.60252861	.2722368	.1558832	1	49	98															144	668730	12196	6208.2914	5237.6051	7.57e+07	242.6882	669221.1	13	3909.046	1051673	1413849	48_BCL11A	1	6	2	3.2	6	1	7	-.7764218	.0784124	-.0435316	-.3209454	1.034935	-.6801605	-.7607465	-.4630729	-2.072525	-.1280756	1.851466	.1645718	.1297374	.4515226	.6001788	.7109355	-.0569997													
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_C01	210118	4	NH601	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	15.88029	.340296	.66595267	.3062664	3.6632552	1	9	156	433689	6776	5556	9906	3334	64	4.287e+09	1	5186044	171632	165	243	199	128	131	893826	9660	5169.6623	4466.1054	4.99e+07	124.2341	-263465.8	27	4217.328	1107614	1510898	48_BCL11A	1	6	4	8.216666	6	1	7	.2731704	.5998427	.5791321	.1053679	.6580757	-.2738854	-.6036155	-.1765363	2.072525	.1603423	2.14377	.6693567	1.445252	.2700825	.2118064	.2652074	-.1059974	.6179848	.9353781	.7601675	.4873416	1.18562	.9674216	.7876622	.6303658	.5337768	1.513781	-.3320687	.6056978	.8300614
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G05	210118	3	NH567	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9778866	1	2	20.90659	.4764144	.50739251	.4764144	3.507372	1	24	122															270	882084	21155	4405.2984	3607.362	9.32e+07	384.1016	7.06e+07	41				48_BCL11A	1	6	3	5.183333	6	1	7								.8856685	1.811499	1.605971	1.249346	1.759861	1.358852	1.445252	1.492822	.9415848	2.000424													
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G04	210118	3	NH560	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	14.737706	.3743256	.36468837	.3062664	2.6500144	1	17	115	640606	7118	5707	8262	2045	90	5.262e+09	1	6940134	230293	177	261	188	165	50	587694	4087	3618.6702	3338.7422	1.48e+07	-82.14129	891703	0				48_BCL11A	1	6	3	4.641666	6	1	7								.1361284	1.154226	.1603423	.8347719	.3164856	-.3122656	-.7000902	-.6795741	-.8675862	-.0407033	2.047078	2.250926	1.000491	.6808997	1.791764	.2892923	-.7068257	1.698407	1.791764	2.250926	-.0611754	.2681058	2.047078
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_C02	210118	4	NH609	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	10.77868	.340296	.71352072	.2722368	2.0264816	1	17	164	245331	5333	5648	10697	3062	46	2.739e+09	1	2824551	101630	100	214	181	133	132	649765	10592	5856.1528	5185.5524	6.20e+07	-47.36671	-1.13e+07	19	4154.972	957689.2	1388802	48_BCL11A	1	6	4	8.766666	6	1	7	.0261137	-.5586672	-.2372021	-.6364617	-.7950689	.3688625	.5614833	-.1765363	.6895999	-.1280756	2.726023	-.8439581	-.0323492	.3122656	.3464131	.4217567	-.4456582	-.5455638	-.7876622	-.5693691	.6303658	.2681058	1.31953	.6554235	-.7876622	-.9674216	-1.31953	-.8740081	.1637617	1.000491
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C04	210118	3	NH556	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.018262	0	1	9.6143954	.3743256	.38054438	.3062664	1.6367736	1	13	111	323642	6886	4755	10172	2533	47	3.443e+09	1	2857394	134882	125	202	179	117	35	575778	2703	3872.2172	3480.8607	1.05e+07	1.899614	-8007858	18	4183.167	944679.6	1344285	48_BCL11A	1	6	3	4.333333	6	1	7	.1309267	-.663603	-.518418	-.8694237	.070173	-1.218533	-1.19001	.1361284	.3249447	.1603423	.8931164	-1.331555	-.4336865	-1.02954	-1.11578	-1.311934	-.3401199	-.4195739	.0407695	.9042674	-.4645183	.7601675	1.145427	0	-.7601675	-.2260813	-.2681058	-1.126007	.0918348	.2156401
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G01	210118	3	NH539	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1		.170148	.23784024	0	.0779416	1	45	94	504074	8544	8027	6212	1998	59	3.020e+09	2	6018990	189267	161	278	211	117	149	1019778	11954	4496.1176	4720.9291	5.37e+07	-853.2413	-4661933	0	4526.369	1204469	1676255	48_BCL11A	1	6	2	2.8	6	1	7	1.624981	1.360692	1.862732	2.308362	1.768825	.2552097	-.4800305	-1.63566	-2.343412	-2.490988	-.0160688		2.141198	.5151451	.4695036	.3337581	-.18829	.2575581	1.423913	1.903997	2.646619	.4645183	-.6303658	-.8445288	1.227826	.9674216	1.272341	.353682	1.017442	.2156401
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_C08	210118	3	NH587	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	15.992394	.5785032	.20612821	.1020888	1.0911824	1	44	142															190	895481	14684	4262.9149	3807.6172	6.26e+07	2.871748	3.36e+07	22	4772.114	1306273	1773289	48_BCL11A	1	6	3	7.033333	6	1	7	2.699497	2.111583	2.310991	1.768825	1.859636	-.3496269	.8340455	1.407647	-.1684338	-1.024218	-.4933082	.7109355	1.544032	.950348	.8532	.4397327	1.142499													
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G07	210118	3	NH583	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.018404	0	1	19.651901	.510444	.52324853	.5785032	2.4161896	1	40	138	761594	6400	5866	5575	1751	119	4.249e+09	1	11234296	329654	162	491	321	114	49	1200096	4192	6369.598	6059.6474	2.67e+07	-576.4628	-7.48e+07		4672.956	1490307	1829291	48_BCL11A	1	6	3	6.683333	6	1	7	2.111583	2.699497	2.699497	1.19838		.1630188	.7726724	1.123685	1.051577	2.490988	1.303783	1.593219	2.7239	-.7314307	-.6393725	-.2822162	-2.000424	2.646619	2.646619	.3974212	.8740081	1.145427	-1.034691	-1.145427	2.646619	2.646619	1.31953	2.646619	2.646619	.0101897
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G08	210118	3	NH591	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.9630151	1	2	10.24174	.2041776	.14270414	.1020888	.389708	1	48	146	299287	6368	5236	7893	3022	47	2.304e+09	1	1660453	80851	90	163	149	117	0	729608	0		5380.8657				43	4005.114	1015904	1377243	48_BCL11A	1	6	3	7.333333	6	1	7	-.4402967	-.1485047	-.2731704	.1761961	-.5733119	1.43573	1.306186	-1.407647	-1.0378	-1.024218	-1.60282	-1.021137	.5059336	-2.7239	-2.7239			-.4195739	-.3320687	.3754618	.0407695	-.143141	.0816069	.581393	-1.482485	-1.546635	-1.482485	-1.791764	-.8591751	.2156401
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_G03	210118	3	NH553	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	10.346297	.2722368	.23784024	.2722368	.779416	1	10	108	302257	6869	4905	7214	2421	44	2.197e+09	1	3157160	128208	113	277	178	110	64	479036	4191	3279.7485	3173.036	1.37e+07	-223.4236	5183880	0	3787.837	888424.1	1266616	48_BCL11A	1	6	3	4	6	1	7	-1.406006	-1.202508	-.8743192	-.4924834	-1.314104	.3882355	1.025845	-.828048	-.4809202	-.1280756	-.0160688	-.9674216	-1.11578	-.442587	-.6593401	-.9674216	.18829	-.7738417	-.2260813	.8300614	-.3106094	-.2892923	-.2052224	-.143141	-.581393	-.3974212	-.9512777	.3320687	.0407695	-.2786834
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_D03	210118	4	NH618	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	12.904351	.170148	.34883235	.1020888	2.1044232	1	26	173															38	623011	3288	4516.7391	3948.7923	1.49e+07	88.31509	-1.87e+07	51	4322.889	1078574	1549239	48_BCL11A	1	7	4	9.383333	7	1	7	.7764218	.2731704	.8743192	-.7248705	-.5324627	.5704901	-.0711701	-1.63566	.7623354	-1.024218	.7683021	-.098458	-.1134454	-.9252446	-.950348	-.8439581	-.7371371													
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_D02	210118	4	NH610	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0084738	0	1	16.050344	.7826808	.22198422	.1020888	.4676496	1	18	165	516069	7479	6316	11944	3389	69	6.225e+09	2	5283376	201852	150	234	187	166	99	895662	9223	4442.2643	3775.9727	4.10e+07	219.9639	1.30e+07	0	4761.081	1297405	1754986	48_BCL11A	1	7	4	8.833333	7	1	7	2.310991	1.971987	2.111583	1.314104	2.108763		-.0177784	2.728131	-.8507568	-1.024218	-.2268854	.7537816	1.599645	-.0161725	.1297374	.1314431	.5002726	.7876622	1.482485	1.423913	1.18562	2.646619	1.698407	.9197114	.7332358	1.227826	.6179848	-.4873416	.247039	2.250926
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D06	210118	3	NH572	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.052974	0	1	15.574165	.4083552	.20612821	.0680592	.4676496	1	29	127	588369	8527	7575	8535	2236	69	4.889e+09	1	6243409	215101	148	285	233	167	160	744271	14131	4946.8896	4134.9731	6.99e+07	296.406	3.04e+07	4				48_BCL11A	1	7	3	5.625	7	1	7								.4630729	-.8507568	-1.524481	-.4933082	.5509042	.6196566	.6795741	.7420377	.6090615	.9982012	.7876622	1.903997	1.791764	2.250926	1.546635	.3974212	-.4873416	1.423913	1.423913	.4873416	.4645183	1.656795	2.646619
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_H02	210118	3	NH548	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	0	0	1	7.5232483	.3743256	.15856016	.1020888	.4676496	1	5	103	175054	4270	3617	13058	3825	41	2.266e+09	1	2385342	89860	86	232	167	135	58	414366	4647	3350.4988	3186.8156	1.56e+07	-169.1084	6564474	68	3631.549	774776.6	1091300	48_BCL11A	1	7	3	3.516667	7	1	7	-1.862732	-2.699497	-2.310991	-1.314104	-2.308362	-1.016582	.6689206	.1361284	-.8507568	-1.024218	-1.322813	-1.997678	-1.660698	-.6001788	-.6001788	-.7980584	.27188	-1.08839	-1.31953	-1.369856	-1.369856	-.1637617	1.903997	1.546635	-1.18562	-1.31953	-1.546635	-.5220637	-.353682	1.126007
InsH2Bfabp_CD15_10dpf_VAST02_plate03_BCL11A_210118_D07	210118	3	NH580	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	.0257417	0	1	11.078198	.510444	.22198422	.2382072	.3117664	1	37	135	347776	6440	5066	7813	3066	54	2.687e+09	1	4004504	158113	123	305	176	104	82	563738	5865	3548.9961	3378.5999	2.08e+07	-199.354	5633518	5	4413.086	1019268	1453671	48_BCL11A	1	7	3	6.366667	7	1	7	1.101146	-.1133889	.1485047	-.5940965	.1406937	1.846993	.1968159	1.123685	-1.270739	-.3930704	-.2268854	-.689997	-.543048	-.1624294	-.2784784	-.5131547	.2215357	-.0407695	.247039	.4195739	-.1844524	.2052224	.0407695	.6808997	-.0611754	.2052224	-.3754618	.9838216	-.0203805	-.5574269
InsH2Bfabp_CD15_10dpf_VAST02_plate04_BCL11A_210118_D01	210118	4	NH602	insH2Bfabp	CD15	BCL11A	1	0	0	2	1	10	1	1	2	10.948734	.3743256	.25369626	.340296	2.338248	1	10	157	325860	7406	6194	10102	3702	44	3.450e+09	1	3673625	147722	111	305	192	101	45	544536	3335	5527.3145	4947.8751	1.84e+07	-92.725	-4.73e+07	18	4069.868	978699.1	1372637	48_BCL11A	1	7	4	8.283334	7	1	7	-.2731704	-.4211972	-.3278097	.0175298	.3768384	-.3115327	-.1968159	.1361284	.9716792	.4899012	.1532449	-.7757299	-.6393725	-.8187953	-.9252446	-.6489977	-1.540754	-.7738417	.0816069	1.272341	1.070148	.7876622	1.070148	1.423913	-.3106094	.0203805	-1.017442	.9838216	.4084725	-.889036
