filename	date	plate	index	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	X	Y	Z	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	acvr1c_nwt	acvr1c_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D09	201020	3	NB646																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9010757	1	2	7.59248	.340296	.55496056	.170148	1.2470656	1	48	146	280364	4752	4221	17470	4937	59	4.954e+09	1	2363856	109799	133	200	142	109	167	457852	12749	20726.341	18264.232	2.64e+08	428.2233	5.35e+07	80	3658.412	763097.8	1046155	20_ACVR1C	1	4	3	5.266667	4	1	5	-1.154667	-1.443299	-1.226905	-.5000764	-.551107	1.816911	.4938267	-.2927191	-.2584591	-1.044936	.63364	-1.059277	-.9441942	.3607185	.3325995	.1166431	.5554726	.4350152	-.5956607	-1.058737	-1.058737	-.0234286	.9799662	.4609147	-.9799662	-.652593	-.1410246	-.8550502	-1.167544	-.6967148
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D02	201020	3	NB606																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	10.901798	.5785032	.3964004	.6125328	1.7147152	1	8	106	517966	7848	6083	14989	4320	66	8.007e+09	1	5024836	172704	163	254	158	151	164	732879	11928	17043.157	15997.943	2.03e+08	-741.3939	5.55e+07	11	4188.905	1038110	1434635	20_ACVR1C	1	4	3	1.583333	4	1	5	.7372129	.7372129	.7607465	.3444652	.4016478	.4914942	1.491942	.7058794	.3888753	1.073839	-.3711493	-.0991079	.7899149	.2771172	.114993	-.2998577	.5764875	.7893516	1.100698	.5405975	.2124247	1.292276	.0938433	-.1410246	.6238741	.4094043	1.144693	.1174013	-.5136787	1.408853
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_A02	201020	4	NB653																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.975027	1	2	12.353589	.680592	.45982446	.5785032	1.0132408	1	6	153	391019	7241	5005	16636	6407	54	6.064e+09	2	5097927	196957	146	269	190	141	76	610362	5671	20124.153	17292.244	1.14e+08	904.0782	-6.96e+07	19	3801.922	950915.3	1309996	20_ACVR1C	1	4	4	5.816667	4	1	5	-.4800305	.0890049	.1068681	.4601758	-.0355625		-.1166431	1.073839	-.5840145	.8276041	.0082456	.1406355	.0618224	-.7542415	-.8391085	-.9345893	-.6411449	.0703373	.1885222	.3340819	-.6238741	.4871272	.6818606	1.058737	.7422367	1.144693	.5270904	.3589585	.4871272	1.018561
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D01	201020	3	NB599																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9911375	1	2	12.446147	.6125328	.6976647	.170148	1.8705984	1	1	99	487375	9556	7280	15108	4498	51	7.459e+09	1	4114488	164142	131	249	167	146	110	846792	8963	19753.503	19398.382	1.77e+08	-1802.513	-6.52e+07	48	4090.495	1031590	1402993	20_ACVR1C	1	4	3	1.183333	4	1	5	.4209948	.6468477	.5614833	.2699041	.1606864	.6035335	1.083534	.8629628	.6953402	-1.044936	1.150349	.1573107	1.194214	-.4371924	-.3891258	-.4144133	-.5554726	-.164727	.8382877	1.548528	1.100698	1.018561	.1174013	-.0703373	-.0234286	.260611	-.1885222	-.0351469	-.248512	1.265736
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_C09	201020	3	NB645																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9282203	1	2	9.9090026	.4423848	.85622486	.170148	.9352992	1	47	145	423221	7297	5991	13974	4584	58	6.041e+09	1	4844940	191491	144	249	226	107	193	687198	14239	22995.011	19716.341	3.27e+08	1086.343	7.64e+07	52	3960.949	938533.6	1265928	20_ACVR1C	1	4	3	5.216667	4	1	5	.0533578	-.0533578	-.0890049	.0355625	.6250856	1.453252	.0089524	.1239993	-.7164975	-1.044936	1.756827	-.3888753	.4275015	.7660241	.6308035	.6193067	.7794507	.3464934	.4094043	.3840592	.1174013	.4609147	-.2124247	.04687	.5136787	.9799662	.4609147	-.0351469	1.63141	-.8382877
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_B07	201020	3	NB664																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	13.10801	.1361184	.6976647	.4083552	1.7147152	1	17	164																								4274.802	1104040	1466800	20_ACVR1C	1	4	4	5.4	4	1	5	.9962083	1.056412	.9674216	1.056412	1.226905	.8554398	.4144133	-1.150349	.3888753	-.3186394	1.150349	.3447755																		
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_H01	201020	3	NB603																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9922876	1	2	9.9090026	.3743256	.28540829	.4764144	1.7926568	1	5	103	253274	5389	5408	26049	8640	47	6.102e+09	1	662694	36413	76	152	82	71	244	530042	18238	23632.186	21969.003	4.31e+08	-774.9338	1.17e+08	47	4033.305	916028.4	1221994	20_ACVR1C	1	4	3	1.416667	4	1	5	.1968159	-.2332042	-.2515118	-.6689206	-.363392	-.8554398	-.6193067	-.1406355	.5262936	.0908251	-1.308247	-.3888753	-.4275015	1.398471	1.269605	1.021236	1.261461	-.4094043	-.6818606	-.9427782	-.3589585	.5136787	2.599139	2.196763	-1.63141	-1.63141	-1.63141	-1.63141	-1.727309	-1.63141
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_A09	201020	3	NB643																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9578338	1	2	12.9977	.5444736	.76108877	.3743256	1.8705984	1	45	143	514459	8038	6790	18824	4591	64	9.276e+09	1	7329742	197372	195	375	194	129	230	605800	16418	29863.954	26560.839	4.90e+08	363.9777	4.92e+07	23	4047.726	949061	1281241	20_ACVR1C	1	4	3	5.083333	4	1	5	.2699041	.0533578	-.0355625	-.6913244	-.6689206	.6744897	-.907229	.5357877	.6953402	-.4337449	1.534121	.3099763	.0264816	1.158944	.9721299	1.302173	.4938267	.6818606	.9799662	.7734564	.7422367	1.63141	1.144693	.0703373	1.988748	1.191022	2.351625	2.599139	.652593	.3464934
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_C01	201020	4	NB650																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.1054653	0	1	10.674268	.2722368	.60252861	.340296	1.8705984	1	3	150	331173	7702	5650	16009	5428	43	5.158e+09	1	3172459	127777	107	242	194	141	150	536784	10380	21562.747	18034.648	2.24e+08	1519.264	1.95e+07	25	3728.537	841574.4	1142755	20_ACVR1C	1	4	4	5.616667	4	1	5	-.8340455	-.7140806	-.6468477	-.4800305	-.8594887	1.141057	-1.150349	-.6036857	.6953402	-.5074458	.7820069	-.1740297	-.3513149	-.0088263	-.1506121	-.1346898	.0627068	-.7422367	-.2364492	.5136787	-.1885222	.1410246	.3840592	.7422367	-.5136787	-.3589585	-1.167544	-.1885222	.652593	1.018561
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_F08	201020	3	NB642																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9519448	1	2	11.673972	.7486512	.6976647	.6125328	2.2603064	1	44	142	309051	6576	5888	16258	4765	47	4.482e+09	3	2780602	118351	126	251	198	76	155	620612	11876	25202.664	22455.089	2.99e+08	256.4206	-2.78e+07	107	3866.59	936604.6	1260186	20_ACVR1C	1	4	3	5.033333	4	1	5	-.1787219	-.0711701	-.1068681	.5000764	.5000764	.5133703	-.2441136	1.308247	1.25212	1.073839	1.150349	.0412391	.114993	.1238823	.0795191	.3756961	-.2257079	-.4094043	-.3094104	-.164727	.0234286	-.260611	.5405975	.260611	-.6818606	-.5405975	-.3840592	.0234286	.7422367	-1.548528
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_B01	201020	4	NB649																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.059269	0	1	15.292403	.0340296	.4915365	.1361184	1.0132408	1	2	149															164	850696	12811	18309.083	18107.631	2.35e+08	-1815.347	2.82e+07	148				20_ACVR1C	1	4	4	5.566667	4	1	5								-1.937932	-.5840145	-1.719484	.1907976	1.01688	1.231035	.2771172	.3701542	-.0986344	.2257079													
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_G06	201020	3	NB632																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	16.637949	1.191036	.65009666	.1361184	.779416	1	34	132	612579	8628	7075	12164	3293	71	7.270e+09	1	6694879	257203	149	270	245	152	64	978782	5977	19533.707	18689.998	1.17e+08	-1236.632	-1.06e+08	0	4584.716	1376779	1840042	20_ACVR1C	1	4	3	3.866667	4	1	5	2.103055	2.30304	2.692484	2.692484	2.692484	-.4698509	2.300347	2.331313	-.9896026	-1.719484	.8749908	1.134514	1.966025	-1.000846	-.7660241	-.8805315	-1.150349	1.07948	1.348275	1.144693	.9799662	.9427782	-.4350152	-.7734564	1.475095	2.196763	.6967148	.3840592	2.196763	1.475095
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_A01	201020	3	NB596																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.8964412	1	2	10.239934	.6125328	.74523275	.510444	.7014744	1	47	96	385898	8040	5854	13640	3874	48	5.075e+09	1	2300899	120494	114	201	152	117	139	541848	10152	15279.468	14492.407	1.55e+08	-835.2765	4.91e+07	20	3799.544	895990.6	1245576	20_ACVR1C	1	4	2	.9833333	4	1	5	-.5000764	-.3069713	-.1427029	-.1427029	-.2699041	1.303783	.9626678	.8629628	-1.368829	.3360381	1.482686	-.3273264	-.3325995	-.1506121	-.2224756	-.5347003	.4736994	-.2971459	.1174013	.8054488	-.04687	.0938433	-.260611	-.4609147	-1.144693	-.4871272	-.9068503	-.7893516	-.6671554	-.164727
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_G01	201020	3	NB602																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.1067276	0	1	10.681177	.340296	.91964893	.4764144	.9352992	1	4	102	237606	8193	6876	16844	4325	29	4.259e+09	1	4005685	120678	146	298	155	109	151	659888	11424	18026.628	16957.996	2.06e+08	-822.728	3.15e+07	0	3858.435	935916.8	1312449	20_ACVR1C	1	4	3	1.366667	4	1	5	-.2699041	-.0890049	.1247655	.0177784	-.0890049	.5354949	-.02686	-.2927191	-.7164975	.0908251	1.994911	-.1573107	.3139999	.0264816	-.0264816	-.2626023	.2626023	-1.842373	-.8720565	.9799662	.7734564	-.3840592	.7422367	-.1174013	-.04687	-.4609147	.5270904	.961206	-.5817313	-.6967148
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_C06	201020	3	NB630																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	17.520434	.5444736	.68180869	.6125328	2.8058976	1	32	130															76	939961	6400	21467.456	19464.79	1.37e+08	-162.2135	-1.07e+08	62	4257.971	1619252	1321855	20_ACVR1C	1	4	3	3.633333	4	1	5	.939415	2.692484	.1787219	1.963007	-2.30304	-1.003988	-1.850193	.5357877	1.651266	1.073839	1.003148	1.308247	1.555957	-.7542415	-.6968199	-.7086021	-1.222738													
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_E03	201020	3	NB613																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9587326	1	2	8.2543436	.2722368	.36468837	.170148	1.3250072	1	15	113	5084	1271	615	2601	610	4	13884739	1	29932	3580	22	112	50	14	35	342149	2352	17521.241	13295.441	4.12e+07	2734.064	-3.16e+07	37	3287.844	715724.8	863062.8	20_ACVR1C	1	4	3	2.116667	4	1	5	-2.692484	-1.683913	-2.692484	-1.306186	-1.853367	-1.574445	-.8544474	-.6036857	-.1323128	-1.044936	-.6136091	-.7708607	-1.765589	-1.555957	-1.687281	-1.759036	-.2811812	-2.599139	-2.599139	-2.599139	-2.599139	-2.599139	-2.196763	-2.196763	-1.842373	-1.842373	-2.081555	-1.842373	-1.910454	-2.196763
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D06	201020	3	NB631																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9786248	1	2	13.880184	.7146216	.85622486	.510444	2.338248	1	33	131	295722	4225	4322	1115	297	70	3.399e+08	1	5049005	180334	166	263	174	141	144	804908	10993	24100.651	23280.054	2.65e+08	-1760.571	-8.51e+07	9	4204.429	1135966	1576619	20_ACVR1C	1	4	3	3.7	4	1	5	.8091311	1.394653	1.443299	1.552397	.7489278	1.070009	.6193067	1.199681	1.348083	.3360381	1.756827	.5074458	1.158944	-.070668	-.114993	.1346898	-.8544474	.9799662	-.4871272	-1.348275	-1.018561	-2.196763	-2.599139	-2.599139	.652593	.5956607	1.215176	.2849259	.0351469	1.018561
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_C01	201020	3	NB598																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9943981	1	2	10.901798	.340296	.4915365	.4083552	.8573576	1	49	98	237691	5797	4489	16126	4723	41	3.495e+09	1	2123367	95218	112	201	129	108	117	530038	7340	17874.249	17065.929	1.31e+08	-1094.817	-4.63e+07	55	4114.885	990243.3	1321376	20_ACVR1C	1	4	2	1.116667	4	1	5	.5824202	.4405008	.1606864	.4405008	-.1068681	-.9725657	.3186394	-.2927191	-.8160462	-.3186394	.1907976	-.0991079	-.4469245	-.4082385	-.5468132	-.7794507	-.4340037	-.8720565	-.8382877	-.652593	-.8054488	-.7734564	.4350152	.164727	-1.292276	-1.058737	-.961206	-.7893516	-1.348275	-.7734564
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_A01	201020	4	NB648																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.864205	1	2	12.77342	.510444	.38054438	.4423848	2.1044232	1	1	148															57	616228	4467	13822.794	15534.198	6.17e+07	-3447.412	-7.32e+07	6	4094.682	968844.6	1282422	20_ACVR1C	1	4	4	5.516667	4	1	5	.4601758	.2149745	0	-.7140806	.6689206	-1.104836	.2998577	.3535393	1.044936	-.1239993	-.4980894	.2414446	.0972407	-1.108593	-1.158944	-1.390801	-.755415													
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_B01	201020	3	NB597																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	13.328631	.7826808	.6976647	.5785032	1.94854	1	48	97															168	750206	11622	15862.772	15217.526	1.84e+08	-1056.211	5.82e+07	2	3849.83	982646.8	1342550	20_ACVR1C	1	4	2	1.066667	4	1	5	-.325661	.4016478	.363392	-.2699041	.3069713	-.4484255	1.548805	1.458376	.8392736	.8276041	1.150349	.3799974	1.000846	.3891258	.0088263	-.3375341	.6193067													
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_C05	201020	3	NB623																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.063043	0	1	17.961677	.0340296	.38054438	.5785032	.8573576	1	25	123	672490	8849	6936	12174	3850	76	7.901e+09	1	6745156	254964	148	293	207	169	404	1131548	31241	25500.651	21504.026	7.97e+08	1609.242	4.96e+08	0				20_ACVR1C	1	5	3	3.154167	5	1	5								-1.937932	-.8160462	.8276041	-.4980894	1.458376	2.694839	2.694839	2.694839	2.690109	2.690109	1.348275	1.63141	1.348275	.8382877	1.24006	-.4094043	-.4871272	1.548528	1.988748	.5956607	.8054488	.9799662	2.196763
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D07	201020	3	NB635																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.8847265	1	2	12.335836	.5444736	.55496056	.1020888	2.2603064	1	37	135	677876	8167	8058	17386	5207	83	1.140e+10	1	6753045	239136	179	260	217	165	250	856786	20888	30949.967	26170.148	6.46e+08	1883.31	2.16e+08	5	4348.141	1116048	1541942	20_ACVR1C	1	5	3	4.533333	5	1	5	1.3491	1.265551	1.306186	.8855009	.7489278	-1.259936	1.959964	.5357877	1.25212	-2.717438	.63364	.1156944	1.310163	1.499273	1.765589	2.100166	1.759036	1.781895	1.842373	.9068503	1.727309	1.988748	.9068503	.6238741	1.63141	1.842373	1.548528	.2244208	1.408853	1.842373
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_E09	201020	3	NB647																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.8083698	1	2	10.460556	.510444	.3964004	.4083552	2.1044232	1	49	147	405272	7237	6326	16244	4226	56	6.587e+09	1	3809263	158252	133	214	188	121	211	743655	16656	34442.365	28901.273	5.74e+08	2346.587	6.76e+07	15	3860.489	933479.3	1299260	20_ACVR1C	1	5	3	5.333333	5	1	5	-.2149745	-.1427029	.0711701	.2883881	-.4405008	.2235893	-.1891184	.3535393	1.044936	-.3186394	-.3711493	-.2244998	.9169766	.9580686	1.060907	1.611169	.6632931	.2244208	.2849259	.3094104	.4609147	.652593	.5136787	-.2124247	-.164727	.2124247	-.1410246	-.5956607	.3714796	.0351469
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D08	201020	3	NB641																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.8213966	1	2	11.23273	.7826808	.90379291	.5785032	2.4161896	1	43	141	381104	6686	4936	17044	6522	57	5.871e+09	2	5099500	168389	151	275	173	124	266	742852	20176	30919.2	27422.967	6.24e+08	463.028	1.59e+08	21	4079.082	980912.2	1332801	20_ACVR1C	1	5	3	4.95	5	1	5	.4016478	.363392	.2699041	.6036155	.4209948	.9420758	1.611169	1.458376	1.390182	.8276041	1.886627	-.0577505	.8644806	1.765589	1.499273	1.850193	1.345167	.2849259	.0703373	-.04687	-.6818606	.3589585	.8054488	1.100698	.7734564	.3340819	.8217574	.5003588	-.0117135	.0820846
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_G05	201020	3	NB627																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9555818	1	2	7.040927	.2041776	.36468837	.170148	1.0132408	1	29	127	237179	5046	4411	17751	7065	47	3.651e+09	1	2248591	93187	109	205	145	99	259	570768	20512	30922.306	27216.844	6.34e+08	694.7477	1.75e+08	0	3775.022	897052.3	1169044	20_ACVR1C	1	5	3	3.433333	5	1	5	-.6913244	-.2883881	-.5407898	-.363392	-.6250856	1.218387	-2.300347	-.9371445	-.5840145	-1.044936	-.6136091	-1.289085	-.1864235	1.586279	1.687281	1.959964	1.491942	-.4094043	-.9068503	-1.018561	-.9799662	-.6818606	1.018561	1.292276	-1.191022	-1.100698	-1.058737	-.7117243	-.9799662	-.9990778
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_F07	201020	3	NB637																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.5942586	1	2	8.4749648	.6465624	.34883235	.510444	1.4808904	1	39	137	429827	7960	6633	15894	4924	54	7.154e+09	1	3917453	149805	140	257	154	126	152	594957	11200	23487.198	20982.426	2.63e+08	174.3012	-2.32e+07	53	3868.18	941135.6	1247296	20_ACVR1C	1	5	3	4.65	5	1	5	-.1606864	-.0177784	-.1247655	.939415	.9674216	-.2633151	-.5977601	.9762363	.0908251	.3360381	-.7058794	-.6848778	-.0618224	.0618224	-.0795191	.0986344	-.2073785	.0703373	.4609147	.6238741	.5956607	.9068503	.3589585	.4350152	-.0938433	-.04687	.2244208	.1885222	-.6238741	.164727
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_E05	201020	3	NB625																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	13.769874	.510444	.93550494	.510444	2.9617808	1	27	125	417173	5562	5071	8577	2447	75	3.673e+09	1	5990863	187609	181	248	205	153	281	883886	21094	25315.422	22006.62	5.34e+08	866.5804	2.19e+08	13				20_ACVR1C	1	5	3	3.295833	5	1	5								.3535393	1.886627	.3360381	2.133366	.4887764	1.352998	2.10592	1.856514	1.439531	1.850193	1.292276	.3340819	-.8382877	-.5956607	-.652593	-1.144693	-1.144693	1.24006	.7734564	1.63141	-.0703373	.8720565	1.548528
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_E04	201020	3	NB619																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9814202	1	2	12.777078	.4423848	.72937674	.4423848	1.8705984	1	21	119	421850	9374	9376	12393	3509	45	5.423e+09	1	4548804	134589	151	238	167	129	155	573792	12416	25969.689	22671.608	3.22e+08	783.3014	-1.07e+07	16	4014.914	928320.3	1229142	20_ACVR1C	1	5	3	2.9	5	1	5	.1787219	-.1787219	-.2332042	-.4601758	-.939415		.0806576	.1239993	.6953402	-.1239993	1.412188	.2669941	-.1506121	.1238823	.2224756	.5347003	-.0986344	-.6097068	.3840592	1.475095	2.599139	.2364492	-.3589585	-.6818606	.3094104	-.1885222	.8217574	-.2727483	-.248512	.3464934
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_A03	201020	3	NB667																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9821866	1	2	7.040927	.1020888	.41225642	.5444736	1.558832	1	20	167																								3619.591	749086.3	974108.3	20_ACVR1C	1	5	4	1.866667	5	1	5	-1.306186	-1.495624	-1.762326	-1.683913	-1.154667	-1.511075	-.8039453	-1.348083	.2076192	.6036857	-.2499428	-1.289085																		
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_D01	201020	4	NB651																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.1116562	0	1	9.4147762	.1020888	.19027219	.1361184	1.3250072	1	4	151	214052	4653	4948	11268	4750	46	2.520e+09	3	4719	1390	20	28	18	16	42	422758	4232	17169.576	14836.109	7.27e+07	673.6285	-4.29e+07	40	3717.585	865350.6	1188588	20_ACVR1C	1	5	4	5.683333	5	1	5	-.9121265	-.5203253	-.4405008	.0890049	-.551107	1.036433	-1.051875	-1.348083	-.1323128	-1.719484	-2.133366	-.5262936	-1.447034	-1.352998	-1.194214	-1.345167	-.4144133	-.5270904	-1.018561	-1.100698	-.652593	-1.191022	-.6238741	.2364492	-2.599139	-2.599139	-2.599139	-2.599139	-2.599139	-1.988748
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_C03	201020	4	NB659																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.9856377	1	2	13.613081	.7826808	.65009666	.510444	1.94854	1	12	159	492403	8793	6217	15806	4614	56	7.626e+09	1	5079770	176605	157	260	212	112	204	730088	15466	19254.437	17459.762	2.98e+08	-151.434	1.09e+08	64	4292.14	1047874	1422014	20_ACVR1C	1	5	4	6.2	5	1	5	1.12071	.7847092	.6689206	1.3491	.8340455	.8835798	1.150349	1.458376	.8392736	.3360381	.8749908	.4702759	.7660241	.8644806	.8644806	.3565502	1.185767	.2244208	.8720565	1.24006	.3340819	1.100698	.2849259	.0938433	.6818606	.5136787	1.03844	.2244208	1.100698	-.4479274
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_D05	201020	3	NB624																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	19.506025	1.191036	.31712032	.680592	3.6632552	1	26	124															119	1122749	11309	25440.445	24499.602	2.88e+08	-1773.39	-9.61e+07	0				20_ACVR1C	1	5	3	3.225	5	1	5								2.331313	2.717438	1.534121	-.9500138	1.886627	2.305712	-.3796229	-.0441451	.2998577	-1.021236													
InsH2Bfabp_CD15_11dpf_VAST02_plate04_ACVR1C_201020_E02	201020	4	NB656																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	1	1	2	10.884183	.4764144	.31712032	.170148	1.7147152	1	9	156	283371	8587	7334	15448	5718	33	4.535e+09	2	3180041	117414	126	219	187	92	167	592316	13106	21789.739	20132.619	2.86e+08	-580.627	2.30e+07	43	3838.515	901897.3	1244260	20_ACVR1C	1	5	4	6	5	1	5	-.4016478	-.2515118	-.1787219	1.683913	1.12071		-.3565502	.2244998	.3888753	-1.044936	-.9500138	-.1406355	-.0795191	.3607185	.4275015	.2811812	.1166431	-1.441184	-.5679139	1.100698	1.24006	-.164727	.2124247	.8054488	-.4609147	-.5956607	-.3840592	-.4871272	.2971459	-1.24006
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_A08	201020	3	NB638																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.1083445	0	1	21.932858	.0680592	.52324853	.1361184	1.0911824	1	40	138															177	970683	14474	18118.309	17512.005	2.62e+08	-1345.505	7.24e+07	35				20_ACVR1C	1	5	3	4.708333	5	1	5								-1.619856	-.4428217	-1.719484	.4337449	2.331313	1.856514	.4962496	.7195031	.0627068	.6857716													
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_C08	201020	3	NB640																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.0803706	0	1	18.733851	.4764144	1.2209132	.5444736	2.8058976	1	42	140	585009	7048	6152	8407	2398	83	4.634e+09	2	6987250	208344	189	275	183	173	261	885214	20089	26200.107	23397.589	5.26e+08	208.5268	1.73e+08	45				20_ACVR1C	1	5	3	4.858334	5	1	5								.2244998	1.651266	.6036857	2.331313	1.651266	1.398471	1.687281	1.447034	1.390801	1.439531	1.781895	1.191022	.1410246	.2364492	-.0938433	-1.191022	-1.292276	1.842373	1.408853	1.727309	.5003588	.2004592	2.599139
InsH2Bfabp_CD15_11dpf_VAST02_plate03_ACVR1C_201020_B03	201020	3	NB610																								insH2Bfabp	CD15	ACVR1C	1	0	0	2	1	11	.1594252	0	1	14.98329	.5785032	.42811243	.2041776	2.0264816	1	12	110	417713	8033	7613	9396	3040	52	3.770e+09	1	4644643	167304	141	299	160	134	175	728008	14471	21091.121	18966.516	3.05e+08	14.09272	7.50e+07	0	4287.042	1078679	1493492	20_ACVR1C	1	5	3	1.916667	5	1	5	1.056412	.9121265	1.025845	.6250856	.4800305	-.0482231	-.3949807	.7058794	.9118606	-.7271971	-.1406355	.9500138	.7195031	.4469245	.6968199	.4340037	.755415	-.105615	.3589585	.7117243	1.408853	-.5956607	-1.058737	-.9427782	.3840592	.2849259	.3094104	1.03844	-.4739802	.7422367
