filename	index	well	batch	tank	D	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H01	SD299	H01	1	4		3	Size	1	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:15:09	9.25	3337.194	814792.5	1123315	295.6373	268.3302	257.0313	56584.47	.0240064	.0000248	164.4567	7177.734	326377.6	90648.8	-23973.02	-7649.694	21395.81	1	.1360382	.0983659	.1085823	.4307273	.3848149	.3837693	-.0514647	-1.197631	-.6333346	-.7841532	-.2697451	.3760274	.2997501
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H02	SD307	H02	1	8		3	Size	2	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:13:59	9.216666	3310.393	866382.4	1160042	309.7457	279.7881	268.4359	61519.16	.0244425	.0000259	158.3455	19200.44	351275.3	77444.77	-33006.67	49636.28	67490.55	0	-.0702058	1.047702	1.351012	1.112513	1.604453	-.4254645	.6686303	-1.088181	-.565153	.9985605	.503031	-.1810583	-.0937757
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H04	SD323	H04	1	4		3	Size	4	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:11:20	9.183333	3354.464	786081.6	1061946	316.8593	273.244	255.692	58648.07	.0236142	.0000204	166.0555	10497.44	331132.8	89033.81	-24791.5	-40030.84	-46010.41	1	.3088144	-.5667331	-1.11019	-.6774392	-1.307593	.6714786	.3088144	-1.32369	-.9156538	-.2822162	-.0648721	.3148526	.2697451
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H05	SD331	H05	1	8		3	Size	5	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:10:21	9.166667	3385.342	879900.5	1148348	322.4236	281.6647	266.5954	62311.71	.026904	.0000434	169.4796	628.0518				47225.78	29598.14	0	.5667331	1.287956	1.30548	.9233876	.6195099	1.389269	.8296859	-.3336597	.6102946	-1.929734			
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H07	SD347	H07	1	4		3	Size	7	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:07:44	9.116667	3413.051	814044.8	1109588	303.2272	260.0487	237.8906	53115.23	.0296458	.0000401	165.1359	4366.455	333316	98484.5	-14975.12	-24518.81	-18847.43	1	.8975922	.0795852	-.5938214	.227256	-.8008457	.4786552	-.6339409	.2543277	.3740954	-1.19084	-.0360226	.6926874	.5695757
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H08	SD355	H08	1	8		3	Size	8	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:06:38	9.1	3344.103	891594.3	1166920	326.4702	287.5796	262.5	64958.5	.0280261	.0000362	159.6224		348598.6	92203.98	-18695.81	67683.73	62585.53	0	.221598	1.606296	1.569458	1.204324	1.427076	-.2922246	1.114825	-.0807936	.1573107		.3993231	.4465882	.4545607
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H10	SD371	H10	1	4		3	Size	10	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:04:40	9.066667	3471.038	831570.4	1107704	310.7187	270.2586	251.5625	57451.78	.0212395	.000021	164.5427	388.7939	324508.4	158792.4	43857.51	-19316.87	-41001.06	1	1.287956	.5179723	-.3610727	.1793309	-1.204324	.404529	.0983659	-2.531313	-.8871465	-2.114381	-.3148526	1.857652	1.782224
InsH2Bfabp_Size_03dpf_VAST01_plate03_SIRT1_220922_H11	SD379	H11	1	8		3	Size	11	H	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:03:35	9.05	3330.404	804115.6	1045587	332.786	278.4639	250.2959	60921.02	.0273247	.0000472	156.9483	3439.331	317869	209515.1	93468.06	-16883.41	-53959.36	0	.0889716	-.1549437	-.2329639	-.9378634	-1.571335	-.5780677	.5777501	-.2250123	.6924793	-1.272867	-.5360066	2.761871	2.38152
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A01	SD388	A01	1	1		4	Size	1	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:17:37	9.283334	3617.792	880229.5	1181485	315.9307	286.6222	273.4375	64569.7	.0253832	.0000354	173.5379	8732.91				-1846.605	-18517.99	1	2.536583	1.309697	.2426576	1.453563	-.7752326	2.527302	1.064034	-.741594	.0903233	-.5894558			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A02	SD396	A02	1	5		4	Size	2	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:18:39	9.3	3337.834	775673.8	1017623	323.3164	291.5635	284.375	66812.74	.0303542	.0000565	163.1791	2362.671	347462.2	87299.2	-23790.95	-46904.43	-84520.01	0	.1454845	-.8165614	-1.262506	-1.204324	-1.971304	.2030698	1.287956	.384298	.9904183	-1.469259	.3452784	.1957222	.3148526
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A03	SD404	A03	1	1		4	Size	3	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:19:38	9.316667	3342.847	797177.1	1099868	284.7567	256.9802	234.4183	51918.95	.0266873	.0000312	160.994	13159.18				-26466.44	-4027.396	1	.2024662	-.3582593	-.6394098	.0375613	-.3149377	-.0961875	-.8429548	-.4151525	-.176567	.1106708			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A04	SD412	A04	1	5		4	Size	4	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:20:37	9.333333	3355.287	870719	1143443	304.69	259.5408	226.9531	52905.88	.0310875	.000018	156.164	16030.27	297561.9	81272.89	-38175.56	44431.75	35199.24	0	.3186394	1.09758	1.221744	.7626153	.7752326	-.6594941	-.6862788	.5102897	-1.088181	.5667542	-1.157357	-.0648721	-.3148526
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A05	SD420	A05	1	1		4	Size	5	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:21:31	9.35	3113.209	775434.6	1018102	305.0882	261.917	235.1563	53922.73	.0345634	.0000577	162.0251	1794.434	278645.6	86790.77	-35826.16	594.7592	-5523.272	1	-1.378949	-.8296859	.3211189	-1.185158	-.3347314	0	-.4966967	.9598688	1.038059	-1.593219	-1.505545	.1810583	-.2847156
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A06	SD428	A06	1	5		4	Size	6	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:22:46	9.366667	3446.638	840692.1	1148109	334.1894	277.1263	240.625	60322.88	.0277711	.0000325	163.4167	5622.559	306878.1	39956.05	-77931.94	-5009.602	7932.605	0	1.150349	.6454174	.1561182	.9091028	.0375613	.2424531	.5126317	-.1669311	-.1094081	-.9985605	-.9005717	-1.748025	-1.715755
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A07	SD436	A07	1	1		4	Size	7	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:23:59	9.383333	3443.312	846583.9	1183010	313.3698	276.6298	251.5625	60113.52	.025932	.0000285	168.8885	3409.424				1589.146	43997.2	1	1.114825	.7405683	.3310569	1.539856	.9978501	1.272867	.4704134	-.5988957	-.3639316	-1.294762			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A08	SD444	A08	1	5		4	Size	8	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:25:14	9.416667	3243.969	827861.9	1062215	276.9358	238.5112	216.0156	44681.4	.0312254	7.52e-06	149.0983	12740.48	285823.4	54610.59	-66804.07	25232.54	-7117.272	0	-.4914131	.4187852	.7981008	-.6656764	-.3848149	-1.364489	-1.573204	.5430125	-1.79931	.0288158	-1.382994	-1.185975	-1.3116
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A09	SD452	A09	1	1		4	Size	9	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:26:16	9.433333	2724.535	785932	986041.3	280.8929	238.9083	209.995	44830.93			149.1792	4994.507	296649.8	91575.93	-28025.31	93695.02	98277.94	1	-2.536583	-.5777501	1.908002	-1.639431	2.350929	-1.340519	-1.54175			-1.081008	-1.185975	.4071361	.1518435
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A10	SD460	A10	1	5		4	Size	10	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:27:14	9.45	3436.229	862973	1173350	305.1064	266.265	240.625	55717.16	.0226726	.0000203	162.5909	9450.684	368307.5	42827.15	-64771.39	19483.38	36812.73	0	1.080655	1.031644	.7226014	1.376912	.8138509	.1155036	-.2024662	-1.710783	-.93019	-.4572247	.7679301	-1.60182	-1.246329
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A11	SD468	A11	1	1		4	Size	11	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:28:22	9.466666	3364.938	792840.6	1097326	305.9644	262.2275	240.8657	54072.27	.0267948	.0000407	168.0692	15611.57				-35497.79	-14291.33	1	.4085965	-.4547992	-.9353188	-.0093883	-.6309245	.9674216	-.4496191	-.3740954	.4151525	.4679131			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_A12	SD476	A12	1	5		4	Size	12	A	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:29:23	9.483334	3414.256	886061.4	1184416	328.7324	286.7879	259.7407	64599.61	.0244316	.0000294	158.7991	14205.93	385593.9	111105.3	6402.28	47241.64	55559.21	0	.9259391	1.455531	1.327902	1.571335	1.264662	-.3631738	1.089078	-1.105508	-.2543277	.2325743	1.116127	1.157357	1.215598
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B01	SD389	B01	1	2		4	Size	1	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:43:34	9.716666	3394.558	885762.3	1100646	356.1746	308.5592	292.752	74977.41	.0228727	4.57e-06	163.0405	7596.436	414633.8	112152.1	12313.23	51128.89	-21325.44	1	.6803725	1.429067	1.374866	.0751757	-.8950011	.1737411	1.972896	-1.475227	-2.531313	-.7329293	1.782224	1.185975	1.346439
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B02	SD397	B02	1	6		4	Size	2	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:42:32	9.7	3287.72	783688.9	1088503	320.9277	277.8608	254.2969	60681.76	.0227497	.0000292	169.8849	12830.2	308702.4	54042.36	-63540.06	-28238.83	3877.513	0	-.2795135	-.5999982	-.7348908	-.1888795	-.0845939	1.528305	.544902	-1.598875	-.2739918	.0384252	-.8273372	-1.215598	-1.157357
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B03	SD405	B03	1	2		4	Size	3	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:41:22	9.683333	3381.453	805311.9	1115360	310.0526	259.871	229.4579	53055.42	.02231	.0000174	169.71	16120	380001.2	92473.14	-13166.7	-26536.31	-2030.021	1	.5233276	-.1360382	-.6627061	.3001733	-.227256	1.469259	-.6511877	-1.904707	-1.123174	.5837523	.9789874	.4705935	.6387455
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B04	SD413	B04	1	6		4	Size	4	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:40:19	9.666667	3295.448	811622.3	1148946	313.9759	274.6505	252.6689	59246.21	.0258571	.0000386	169.3496	3170.166				-1947.698	61618.92	0	-.2120224	.0608326	.2329639	.9378634	1.401553	1.364489	.4136855	-.6102946	.3036906	-1.352407			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B05	SD421	B05	1	2		4	Size	5	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:39:20	9.65	3297.784	806029.7	1100287	287.9615	255.8336	232.4219	51500.24	.0248432	.0000215	163.975	6549.683				-8036.923	12143.13	1	-.1739048	-.1171813	.0896424	.0563585	.1602817	.2922246	-.9259391	-.9013087	-.8456872	-.8862572			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B06	SD429	B06	1	5		4	Size	6	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:37:55	9.616667	3070.658	717115.5	928469.9	337.1721	274.2145	251.0893	59066.77	.0381818	.0000614	167.8746	657.959	360157.8	123232.7	14269.11	-48681.05	-80281.23	0	-1.511752	-2.082318	-1.39953	-2.041527	-1.909639	.9371936	.3782783	1.504022	1.217314	-1.844337	.6037994	1.46223	1.382994
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B07	SD437	B07	1	2		4	Size	7	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:36:59	9.6	3316.819	805760.5	1085543	333.6611	292.1534	274.5563	67052	.023134	.0000252	163.3956	6459.961				-12351.5	-9254.812	1	-.0233849	-.1266041	-.0424181	-.2465669	-.4775665	.2325743	1.309697	-1.395455	-.5988957	-.9077985			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B08	SD445	B08	1	5		4	Size	8	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:35:57	9.583333	3346.577	832198.5	1058985	341.3757	301.1159	286.169	71418.45	.019604	.0000134	174.252	16718.14				7762.225	-46214.34	0	.2504507	.5340838	.4742266	-.7501182	-1.35308	2.891718	1.806146	-2.895307	-1.279396	.677507			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B10	SD461	B10	1	5		4	Size	10	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:33:18	9.55	3387.571	775883.2	1099121	303.7801	258.1836	232.4219	52367.55	.0337109	.0000601	157.1639	4545.898	324822.4	27783.81	-87098.5	-57265.25	-20408.26	0	.6225473	-.8035762	-1.602602	.0187773	-.8537231	-.5332367	-.765406	.8188381	1.141197	-1.152679	-.2997501	-2.187094	-2.187094
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B11	SD469	B11	1	2		4	Size	11	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:32:08	9.533334	3360.822	836744.4	1170360	316.737	272.4165	243.3984	58289.18	.0274651	.0000289	165.1155	22550.05	341899.4	83829.95	-28191.95	9280.815	60181	1	.3682503	.5999982	.4954242	1.264662	1.35308	.4679131	.2168077	-.1958891	-.3036906	1.528305	.1518435	.0648721	.1372862
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_B12	SD477	B12	1	5		4	Size	12	B	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:30:37	9.5	3385.491	878405.1	1199370	345.8336	301.3881	277.2128	71358.64	.028164	.0000202	164.7911	2243.042	349615.5	46221.62	-64507.84	45698.59	80567.58	0	.5777501	1.246212	1.241867	1.909639	1.854481	.4254645	1.760293	-.0617555	-.9449254	-1.498129	.4867482	-1.46223	-1.215598
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C01	SD390	C01	1	3		4	Size	1	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:44:32	9.733334	3365.171	875055.6	1165903	321.2032	280.8871	257.0313	61967.77	.0275114	.0000366	163.9428	17734.98	385593.9	73242.8	-31460.27	46667.71	54204.63	1	.4187852	1.187388	1.283697	1.185158	1.223943	.2822162	.7222362	-.1862194	.2152846	.8239611	1.116127	-.4071361	-.0648721
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C02	SD398	C02	1	7		4	Size	2	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:45:56	9.75	3464.056	816796.3	1147391	310.3678	264.3902	233.8418	54909.67	.026095	.0000365	168.2786	13488.16	342258.3	39956.05	-72005.73	-32607.18	1126.452	0	1.266808	.1739048	-.8784506	.8810751	-.1507793	1.047174	-.3186394	-.5540488	.1958891	.1494152	.1810583	-1.748025	-1.551885
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C03	SD406	C03	1	3		4	Size	3	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:47:08	9.783334	3339.349	824960.9	1084675	303.835			51754.46	.0271601	.0000505	161.884	19230.35	311917.4	171203.9	54160.02	2060.746	-17997.61	1	.1644169	.3682503	.3410277	-.2757091	-.7626153	-.0288158	-.8699489	-.2739918	.8456872	1.014499	-.6926874	2.051381	1.945423
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C04	SD414	C04	1	7		4	Size	4	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:48:15	9.8	3297.472	781745	1094006	293.8195	259.6778	238.3931	52995.61	.0249093	.0000324	168.0871	13368.53	303767.7	75545.66	-42863.33	-32255.14	5971.953	0	-.1834084	-.6339409	-.8646734	-.0845939	-.0469579	.9828719	-.6686303	-.8731602	-.1285329	.1348629	-1.002521	-.2697451	-.5527133
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C05	SD422	C05	1	3		4	Size	5	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:49:26	9.816667	3232.702	799210.8	1059254	307.4626	260.9561	245.393	53504.03	.0360314	.0000752	161.2097	16329.35				-1024.2	-6139.968	1	-.5667331	-.2990192	.2523741	-.7254683	-.3546572	-.0769073	-.5126317	1.23748	1.395455	.6240922			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C06	SD430	C06	1	7		4	Size	6	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:50:39	9.833333	3363.647	792451.8	1071726	318.7151	274.515	248.8281	59186.4	.0260298	.0000353	164.0591	7656.25				-35612.22	-39440.64	0	.39845	-.4808867	-.9500138	-.4670705	-1.185158	.3123306	.39845	-.5763273	.0712713	-.7204233			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C07	SD438	C07	1	3		4	Size	7	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:52:04	9.866667	3374.638	833215.3	1122000	329.7801	286.5246	276.3313	64479.98	.0302729	.0000426	167.2513	15671.39				2815.372	6991.36	1	.5019941	.5667331	.3610727	.3949444	0	.85124	1.047702	.3740954	.5320419	.4894529			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C08	SD446	C08	1	7		4	Size	8	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:53:03	9.883333	3415.178	858038.3	1144609	303.0883	266.2655	243.3594	55687.26	.0227908	.0000145	160.7398	2930.908	340852.7	66334.23	-45863.01	19022.66	15430.46	0	.9550503	.9403951	.7104202	.8138509	.2176326	-.1542728	-.2120224	-1.534121	-1.258162	-1.389269	.1372862	-.6926874	-.6565128
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C09	SD454	C09	1	3		4	Size	9	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:54:02	9.9	3433.588	877268.7	1158785	321.1654	275.7997	246.0938	59784.55	.0312627	.0000807	162.6919	2003.784	361907.3	65586.55	-43084.02	34340.52	23171.32	1	1.047702	1.226131	1.042905	1.095248	.4670705	.1348629	.4599914	.565153	1.534121	-1.54393	.6211776	-.7297922	-.5695757
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C10	SD462	C10	1	7		4	Size	10	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:55:15	9.916667	3534.483	891055.9	1243931	314.4905	272.6725	247.4212	58408.81	.0258062	.0000378	159.1538	12411.5	356643.7	45907.59	-63644.64	26684.97	73048.95	0	1.911268	1.54175	.8111262	2.123549	1.804448	-.352934	.2504507	-.6333346	.2543277	0	.5866017	-1.551885	-1.185975
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C11	SD470	C11	1	3		4	Size	11	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:56:15	9.933333	3135.082	765086.7	1067479	297.7867	250.1665	224.2188	49197.39	.031716	.0000466	156.685	23836.06	339596.6	106110.8	-6296.789	-14401.58	36207.94	1	-1.168668	-1.015849	-.1275612	-.5857368	.8008457	-.6124654	-1.187388	.6449811	.6804618	1.593219	.0937757	1.026624	.8686155
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_C12	SD478	C12	1	7		4	Size	12	C	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:57:14	9.95	3392.651	829776	1142725	338.7312	300.4343	284.9938	70999.76	.0236716	.0000223	171.4708	807.4951	376292.7	48419.8	-57841.21	-4452.137	21420.65	0	.6454174	.4599914	.1752257	.7501182	.3949444	1.794102	1.678325	-1.301224	-.7796345	-1.794102	.9114298	-1.346439	-1.076711
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D01	SD391	D01	1	4		4	Size	1	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:10:22	10.16667	3133.04	808751.3	1101932	253.1231	217.9969	194.9103	37324.22	.0310894	.0000494	158.5434	11873.17				29696.96	71374.85	1	-1.187388	-.0608326	.8646734	.0940195	1.676538	-.404529	-1.760293	.521135	.7925667	-.0913644			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D02	SD399	D02	1	8		4	Size	2	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:09:25	10.15	3522.85	903616.9	1200506	317.7727	280.0956	254.2969	61638.79	.0245569	.0000269	167.1331	1764.526				41718.29	33690.07	0	1.760293	1.972896	1.145796	1.971304	.7133076	.8239611	.6803725	-1.006045	-.4995042	-1.628361			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D03	SD407	D03	1	4		4	Size	3	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:08:04	10.13333	3451.853	846942.8	1164199	306.7652	269.0265	243.3594	56853.64	.0268897	.0000417	169.8189	18991.09				132.7394	22199.87	1	1.226131	.765406	.3112125	1.166417	.4255826	1.498129	-.0140301	-.343715	.467487	.9674216			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D04	SD415	D04	1	8		4	Size	4	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:07:03	10.11667	3406.452	818082.3	1121252	306.2179	267.9532	242.5842	56405.03	.0261699	.0000358	168.5426	13099.37				-19078.9	-4876.819	0	.8035762	.2024662	-.3510326	.3646726	-.3248186	1.171546	-.1124738	-.5320419	.1189651	.0865434			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D05	SD423	D05	1	4		4	Size	5	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:05:33	10.08333	3303.976	822149.7	1099240	299.7885	253.9659	224.2188	50662.84	.0358656	.0000823	159.5896	9420.776	315850.2	27275.39	-89109.77	6767.146	8931.993	1	-.1266041	.3088144	.4637077	.0281681	.0751757	-.3123306	-1.031644	1.197631	1.633934	-.484047	-.5695757	-2.38152	-2.38152
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D06	SD431	D06	1	8		4	Size	6	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:04:24	10.06667	3319.677	884745.5	1152236	188.7831	155.9716	141.928	19140.63		.0000739	168.5244					66026.27	56439.58	0	-.0046766	1.355139	1.537953	1.029232	1.307593	1.152679	-2.900024		1.370745				
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D07	SD439	D07	1	4		4	Size	7	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:03:20	10.05	3325.454	819517.8	1125140	311.5231	272.7566	246.0938	58438.72	.0249374	.0000387	168.1554	15641.48				-429.291	27324.01	1	.0233849	.2795135	.2914899	.4881153	.5635893	.9985605	.2601136	-.8321877	.3336597	.4786552			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D08	SD447	D08	1	8		4	Size	8	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:02:14	10.03333	3446.436	845178.3	1122598	339.919	282.8597	253.9067	62984.62	.0286464	.0000362	157.9707	12261.96	342108.8	149536.1	37549.29	-480.5154	-17507.61	0	1.132409	.7283197	.2816714	.4051146	-.7377372	-.4679131	.8563738	-.0142427	.1477048	-.0336201	.1664331	1.782224	1.715755
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D09	SD455	D09	1	4		4	Size	9	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:01:13	10.01667	3344.719	857978.5	1150711	301.9095	258.8058	236.7167	52606.81	.0286658	.0000347	156.4088	16538.7	364718.6	73601.69	-34597.99	33937.02	46160.51	1	.2311939	.9259391	1.026807	.9825221	1.061661	-.6358039	-.7405683	.0047474	.0332379	.6416926	.6926874	-.3760274	-.1810583
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D10	SD463	D10	1	8		4	Size	10	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:00:14	10	3474.841	866681.5	1173111	310.442	271.1401	240.625	57810.67	.0244453	.0000321	170.3511	17495.73				14986.01	23076.81	0	1.355139	1.064034	.5938214	1.35308	.4566257	1.593219	.1313197	-1.054472	-.1381125	.8038979			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D11	SD471	D11	1	4		4	Size	11	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:59:09	9.983334	3359.975	819039.3	1140602	322.6568	280.4777	256.5124	61788.33	.0226725	.0000366	167.7804	3379.517				-8244.411	30719.04	1	.3582593	.2504507	.0801849	.6892965	.6540049	.8933916	.7041437	-1.75333	.2055772	-1.317296			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_D12	SD479	D12	1	8		4	Size	12	D	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 17:58:12	9.966666	3479.933	891175.6	1160580	329.29	282.4309	253.4473	62655.64	.0219096	.0000181	166.8959	10437.62	330893.6	74289.55	-39575.84	38397.79	8765.583	0	1.378949	1.573204	1.092904	1.130117	.0563585	.7841532	.8429548	-2.036834	-1.071175	-.2922246	-.0793156	-.3300273	-.3915344
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E01	SD392	E01	1	1		4	Size	1	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:11:32	10.18333	3407.613	810964.4	1149753	302.1387	253.6624	223.7967	50543.21	.0259467	.0000387	167.0241	568.2373				-26443.44	23218.97	1	.8165614	.0233849	-.6278912	.9525385	.4775665	.7972819	-1.047702	-.5875741	.3136487	-2.03208			
InsH2Bfabp_Size_03dpf_VAST01_plate04_SIRT1_220922_E02	SD400	E02	1	5		4	Size	2	E	insH2Bfabp	Size	SIRT1	220922	1	3	22sep2022 18:12:46	10.2	3332.774	800407.1	1071337	296.0167	271.4787	272.1764	57930.3	.0266429	.0000294	171.0014	10198.36				-21095.73	-29037.94	0	.1077688	-.2120224	-.4428217	-.4987188	-1.112513	1.665638	.1549437	-.435942	-.2445328	-.3224307			
